SNo,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Grade,Age,Gender,FormalClothing,Pant,Trackpant,Halfshirt,Blazer,Jacket,Skirt,FullShirt,HalfSweater,Tshirt,Socks,Thermal,Vest,Shoes,FullSweater,Underwear,SwC,TSV,TPV,TA,TCV,TSL,MC
148,2,1,0,5,20.5,5.0,65.8,15.1,4,9,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,2,2,4
149,2,1,0,5,20.5,5.0,65.8,15.1,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,1,1,2,1,4
150,2,1,0,5,20.5,5.0,65.8,15.1,4,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0,0.03,2,0,0,1,3,2,4
151,2,1,0,5,20.5,5.0,65.8,15.1,4,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
152,2,1,0,5,20.5,5.0,65.8,15.1,4,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,3,-1,1,0,1,1,4
153,2,1,0,5,20.5,5.0,65.8,15.1,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,2,2,4
154,2,1,0,5,20.5,5.0,65.8,15.1,4,9,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,-1,1,0,1,1,4
155,2,1,0,5,20.5,5.0,65.8,15.1,4,9,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,-1,1,1,2,1,4
156,2,1,0,5,20.5,5.0,65.8,15.1,4,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,0,1,2,2,4
157,2,1,0,5,20.5,5.0,65.8,15.1,4,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,0,1,2,2,4
158,2,1,0,5,20.5,5.0,65.8,15.1,4,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,-1,1,1,2,1,4
159,2,1,0,5,20.5,5.0,65.8,15.1,4,10,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,2,2,4
160,2,1,0,5,20.5,5.0,65.8,15.1,4,10,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0,0.02,0,0.03,2,-1,1,1,2,3,4
161,2,1,0,5,20.5,5.0,65.8,15.1,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,2,2,4
162,2,1,0,5,20.5,5.0,65.8,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0,0.14,0.02,0,0.03,2,0,1,1,2,1,4
163,2,1,0,5,20.5,5.0,65.8,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,1,1,2,2,4
164,2,1,0,5,20.5,5.0,65.8,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0,0.03,2,0,1,1,2,1,4
165,2,1,0,5,20.5,5.0,65.8,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0,0.02,0,0.03,2,-1,1,1,2,2,4
166,2,1,0,5,20.5,5.0,65.8,15.3,5,11,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,3,2,4
167,2,1,0,5,20.5,5.0,57.53,15.3,5,11,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,2,2,4
168,2,1,0,5,20.5,5.0,57.53,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
169,2,1,0,5,20.5,5.0,57.53,15.3,5,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,1,1,1,1,4
170,2,1,0,5,20.5,5.0,57.53,15.3,5,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,3,-1,1,1,1,1,4
171,2,1,0,5,20.5,5.0,57.53,15.3,5,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,0,1,2,2,4
172,2,1,0,5,20.5,5.0,57.53,15.3,5,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,1,2,4
173,2,1,0,5,20.5,5.0,57.53,15.3,5,11,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,2,2,4
174,2,1,0,5,20.5,5.0,57.53,15.3,5,12,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
175,2,1,0,5,20.5,5.0,57.53,15.3,5,11,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,2,1,4
176,2,1,0,5,20.5,5.0,57.53,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,1,1,2,2,4
177,2,1,0,5,20.5,5.0,57.53,15.3,5,11,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,1,1,2,2,4
178,2,1,0,5,20.5,5.0,57.53,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,1,1,2,2,4
179,2,1,0,5,20.5,5.0,57.53,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
180,2,1,0,5,20.5,5.0,57.53,15.3,5,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,0,1,2,2,4
181,2,1,0,5,20.5,5.0,57.53,15.3,5,10,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0,0.02,0.36,0.03,2,-1,1,1,2,2,4
182,2,1,0,5,20.5,5.0,57.53,15.3,5,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0,0.03,2,0,0,1,2,2,4
183,2,1,0,5,20.5,5.0,57.53,15.3,5,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,-1,1,1,2,2,4
184,2,1,0,5,20.5,5.0,57.53,15.3,5,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,2,2,4
185,2,1,0,5,20.5,5.0,57.53,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,2,3,4
186,2,1,0,5,20.5,5.0,57.53,15.3,5,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,-1,1,1,2,1,4
187,2,1,0,5,20.5,5.0,57.53,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,-1,1,1,2,2,4
188,2,1,0,5,20.5,5.0,57.53,15.3,5,11,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,1,1,2,2,4
189,2,1,0,5,20.5,5.0,57.53,15.3,5,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0.36,0.03,2,0,1,1,2,2,4
190,2,1,0,5,20.5,5.0,57.53,15.3,5,10,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0,0.14,0.02,0,0.03,2,0,1,1,2,1,4
191,2,1,0,5,20.5,5.0,57.53,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,1,1,2,2,4
192,2,1,0,5,20.5,5.0,57.53,15.3,5,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0.36,0.03,2,-1,1,1,2,1,4
193,2,1,0,5,20.5,5.0,57.53,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,1,1,2,2,4
194,2,1,0,5,20.5,5.0,57.53,15.3,5,11,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0,0.03,2,0,1,1,2,3,4
195,2,1,0,5,20.5,5.0,60.6,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,-1,1,1,2,2,4
196,2,1,0,5,20.5,5.0,60.6,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,-1,1,1,2,2,4
197,2,1,0,5,20.5,5.0,60.6,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,-1,2,1,2,2,4
198,2,1,0,5,20.5,5.0,60.6,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,1,1,2,2,4
199,2,1,0,5,20.5,5.0,60.6,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,2,2,4
200,2,1,0,5,20.5,5.0,60.6,15.3,5,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0.36,0.03,2,-1,2,1,2,1,4
201,2,1,0,5,20.5,5.0,60.6,15.3,5,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,2,3,4
202,2,1,0,5,20.5,5.0,60.6,15.3,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
203,2,1,0,5,20.5,5.0,60.6,15.3,5,11,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
204,3,1,0,3,22.2,5.2,60.6,13.8,3,8,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,1,0,0,1,2,2,4
205,3,1,0,3,22.2,5.2,60.6,13.8,3,9,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,3,3,4
206,3,1,0,3,22.2,5.2,60.6,13.8,3,10,0,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,2,2,4
207,3,1,0,3,22.2,5.2,60.6,13.8,3,8,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0.36,0.03,3,0,1,1,2,2,4
208,3,1,0,3,22.2,5.2,60.6,13.8,3,9,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,2,2,4
209,3,1,0,3,22.2,5.2,60.6,13.8,3,9,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,1,2,2,0,2,2,4
210,3,1,0,3,22.2,5.2,60.6,13.8,3,9,0,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0,0.14,0.02,0.36,0.03,1,-1,2,1,2,1,4
211,3,1,0,3,22.2,5.2,60.6,13.8,3,9,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
212,3,1,0,3,22.2,5.2,60.6,13.8,3,9,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
213,3,1,0,3,22.2,5.2,60.6,13.8,3,9,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,1,1,2,2,4
214,3,1,0,3,22.2,5.2,60.6,13.8,3,7,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,3,3,4
215,3,1,0,3,22.2,5.2,60.6,13.8,3,7,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,1,1,2,2,4
216,3,1,0,3,22.2,5.2,60.6,13.8,3,8,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,-1,1,1,3,2,4
217,3,1,0,3,22.2,5.2,60.6,13.8,3,8,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,3,2,4
218,3,1,0,3,22.2,5.2,60.6,13.8,3,8,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0,0.02,0,0.03,2,0,0,1,2,2,4
219,3,1,0,3,22.2,5.2,60.6,13.8,3,9,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0,0,0.02,0.36,0.03,2,-1,1,1,2,2,4
220,3,1,0,3,22.2,5.2,60.6,13.8,3,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,3,2,4
221,3,1,0,3,22.2,5.2,60.6,13.8,3,8,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,-1,0,1,2,2,4
222,3,1,0,3,22.2,5.2,60.6,13.8,3,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,2,2,4
223,3,1,0,3,22.2,5.2,60.6,13.8,3,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,3,4
224,3,1,0,3,22.2,5.2,60.6,13.8,3,8,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,2,3,4
225,3,1,0,3,22.2,5.2,60.6,13.8,3,8,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0.36,0.03,2,-1,1,1,2,3,4
226,3,1,0,3,22.2,5.2,60.6,13.8,3,8,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,3,2,4
227,3,1,0,3,22.2,5.2,60.4,13.8,3,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
228,3,1,0,3,22.2,5.2,60.4,13.8,3,7,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,-1,1,1,2,3,4
229,3,1,0,3,22.2,5.2,60.4,13.8,3,8,1,0,0,0.28,0,0,0.36,0.25,0,0.22,0.17,0.03,0,0.14,0.02,0,0.03,2,-1,2,1,2,3,4
230,3,1,0,3,22.2,5.2,60.4,13.8,3,8,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0,0.03,2,0,0,1,3,2,4
231,3,1,0,3,22.2,5.2,60.4,13.8,3,9,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,1,1,3,3,4
232,3,1,0,3,22.2,5.2,60.4,13.8,3,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,-1,1,1,3,2,4
233,3,1,0,3,22.2,5.2,60.4,13.8,3,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,2,3,4
234,3,1,0,3,22.2,5.2,60.4,13.8,3,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,3,3,4
235,3,1,0,3,22.2,5.2,60.4,13.8,3,8,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,3,4
236,3,1,0,3,22.2,5.2,60.4,14.4,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,3,3,4
237,3,1,0,3,22.2,5.2,60.4,14.4,4,9,0,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,3,2,4
238,3,1,0,3,22.2,5.2,60.4,14.4,4,9,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,3,4
239,3,1,0,3,22.2,5.2,60.4,14.4,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,1,0,0,1,2,2,4
240,3,1,0,3,22.2,5.2,60.4,14.4,4,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,3,2,4
241,3,1,0,3,22.2,5.2,60.4,14.4,4,11,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,3,4
242,3,1,0,3,22.2,5.2,60.4,14.4,4,11,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,3,2,4
243,3,1,0,3,22.2,5.2,60.4,14.4,4,11,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0,0,0.02,0.36,0.03,2,0,0,1,3,3,4
244,3,1,0,3,22.2,5.2,60.4,14.4,4,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,1,1,3,2,4
245,3,1,0,3,22.2,5.2,60.4,14.4,4,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,3,2,4
246,3,1,0,3,22.2,5.2,60.4,14.4,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,3,2,4
247,3,1,0,3,22.2,5.2,60.4,14.4,4,9,0,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
248,3,1,0,3,22.2,5.2,60.4,14.4,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0.36,0.03,2,0,0,1,2,2,4
249,3,1,0,3,22.2,5.2,60.4,14.4,4,9,1,0,0,0.28,0,0,0.36,0.25,0,0,0.17,0.03,0,0,0.02,0.36,0.03,2,-1,0,1,3,2,4
250,3,1,0,3,22.2,5.2,60.4,14.4,4,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,1,4
251,3,1,0,3,22.2,5.2,60.4,14.4,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,3,2,4
252,3,1,0,3,22.2,5.2,60.4,14.4,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,3,4
253,3,1,0,3,22.2,5.2,60.4,14.4,4,8,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,3,2,4
254,3,1,0,3,22.2,5.2,60.4,14.4,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,,0.03,2,0,0,1,3,2,4
255,3,1,0,3,22.2,5.2,60.4,14.4,4,9,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,2,1,2,2,4
256,3,1,0,3,22.2,5.2,60.4,14.4,4,9,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,0,3,2,4
257,3,1,0,3,22.2,5.2,60.4,14.4,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,3,2,4
258,3,1,0,3,22.2,5.2,60.4,14.4,4,9,0,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,3,4
259,3,1,0,3,22.2,5.2,60.4,14.4,4,9,0,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,3,2,4
260,3,1,0,3,22.2,5.2,60.4,14.4,4,9,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,3,2,4
261,3,1,0,3,22.2,5.2,60.4,14.4,4,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,3,4
262,3,1,0,3,22.2,5.2,60.4,14.4,4,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,3,2,4
263,3,1,0,3,22.2,5.2,60.4,14.4,4,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,3,4
264,3,1,0,3,22.2,5.2,60.4,14.4,4,10,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0,0,0.02,0,0.03,2,0,0,1,3,3,4
265,3,1,0,3,22.2,5.2,60.4,14.4,4,10,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,2,4
266,3,1,0,3,22.2,5.2,60.4,14.4,4,9,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,3,4
267,3,1,0,3,22.2,5.2,60.4,14.4,4,10,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,3,4
268,3,1,0,3,22.2,5.2,60.4,14.4,4,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,2,2,4
269,3,1,0,3,22.2,5.2,58.2,14.4,4,9,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,2,3,4
270,3,1,0,3,22.2,5.2,58.2,14.4,4,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,1,1,3,3,4
271,3,1,0,3,22.2,5.2,58.2,14.4,4,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,2,3,4
272,3,1,0,3,22.2,5.2,58.2,14.4,4,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,1,1,2,2,1
273,3,1,0,3,22.2,5.2,58.2,14.4,4,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,2,3,4
274,3,1,0,4,22.2,5.2,58.2,14.9,5,12,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,-1,1,1,2,3,2
275,3,1,0,4,22.2,5.2,58.2,14.9,5,10,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,3,2,4
276,3,1,0,4,22.2,5.2,58.2,14.9,5,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,1,1,3,2,4
277,3,1,0,4,22.2,5.2,58.2,14.9,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,-1,1,1,2,2,4
278,3,1,0,4,22.2,5.2,58.2,14.9,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,-1,1,1,3,3,4
279,3,1,0,4,22.2,5.2,58.2,14.9,5,11,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0,0.03,2,0,0,1,2,2,4
280,3,1,0,4,22.2,5.2,58.2,14.9,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,-1,2,1,2,2,4
281,3,1,0,4,22.2,5.2,58.2,14.9,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,-1,1,1,2,2,4
282,3,1,0,4,22.2,5.2,58.2,14.9,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,-1,0,1,2,2,4
283,3,1,0,4,22.2,5.2,58.2,14.9,5,10,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0,0.02,0,0.03,2,0,0,1,1,2,1
284,3,1,0,4,22.2,5.2,58.2,14.9,5,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,2,2,4
285,3,1,0,4,22.2,5.2,58.2,14.9,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,0,1,2,3,4
286,3,1,0,4,22.2,5.2,58.2,14.9,5,11,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0.36,0.03,2,0,0,1,2,2,4
287,3,1,0,4,22.2,5.2,58.2,14.9,5,10,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0,0.02,0,0.03,2,0,1,0,2,2,4
288,3,1,0,4,22.2,5.2,58.2,14.9,5,11,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,0,1,1,2,2,4
289,3,1,0,4,22.2,5.2,58.2,14.9,5,12,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0,0.03,2,-1,1,1,2,3,4
290,3,1,0,4,22.2,5.2,58.2,14.9,5,13,0,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0,0.14,0.02,0,0.03,2,0,0,1,2,2,4
291,3,1,0,4,22.2,5.2,58.2,14.9,5,10,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0.14,0.02,0.36,0.03,2,-1,1,1,2,2,4
292,3,1,0,4,22.2,5.2,58.2,14.9,5,12,1,0,0,0.28,0,0,0.36,0,0,0,0.17,0.03,0.17,0,0.02,0,0.03,2,0,1,1,2,3,1
293,3,1,0,4,22.2,5.2,58.2,14.9,5,11,1,0,0,0.28,0,0,0.36,0,0,0.22,0.17,0.03,0.17,0.14,0.02,0,0.03,2,0,0,1,1,1,4
