SNo,DAY,School,SchoolType,StartTime,AvgMaxDailyTemp,AvgMinDailyTemp,AvgIndoorRelativeHumidity,IndoorTempDuringSurvey,Grade,Age,Gender,TotalCLOwithChair,TSV,TPV,TA,TCV,TSL,MC,SwC
1127,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1.52,0,0,1,3,2,4,2
1128,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1.57,1,-1,0,-2,-1,4,1
1129,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1.33,-1,2,1,2,1,4,3
1130,3,3,1,1,21.2,5.6,62.3,14,3,8,1,1.35,-1,1,1,2,3,4,2
1131,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1.46,-1,1,1,1,1,4,2
1132,3,3,1,1,21.2,5.6,62.3,14,3,8,1,1.38,0,0,1,2,2,4,2
1133,3,3,1,1,21.2,5.6,62.3,14,3,10,0,1.18,-2,1,1,2,3,4,2
1134,3,3,1,1,21.2,5.6,62.3,14,3,9,0,1.46,0,1,1,2,1,4,2
1135,3,3,1,1,21.2,5.6,62.3,14,3,7,0,1.69,0,1,1,2,2,4,2
1136,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1.69,0,0,1,3,2,4,2
1137,3,3,1,1,21.2,5.6,62.3,14,3,9,0,1.52,1,-1,1,2,2,4,2
1138,3,3,1,1,21.2,5.6,62.3,14,3,9,0,1.74,-1,1,1,1,2,4,2
1139,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1.38,0,0,1,2,2,4,2
1140,3,3,1,1,21.2,5.6,62.3,14,3,9,0,1.55,-2,2,1,2,2,4,1
1141,3,3,1,1,21.2,5.6,62.3,14,3,9,0,1.52,0,0,1,2,2,4,2
1142,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1.69,0,0,1,2,2,4,2
1143,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1.5,0,0,1,2,2,4,2
1144,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1.52,1,-1,1,2,2,4,1
1145,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1.32,0,0,1,3,2,4,2
1146,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1.13,0,0,1,2,2,4,2
1147,3,3,1,1,21.2,5.6,62.3,14,3,9,0,1.69,0,0,1,3,2,4,2
1148,3,3,1,1,21.2,5.6,62.3,14,3,7,1,1.55,0,1,1,3,2,4,2
1149,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1.55,-2,2,1,3,2,4,2
1150,3,3,1,1,21.2,5.6,62.3,14,3,9,0,1.72,-1,2,1,1,2,4,2
1151,3,3,1,1,21.2,5.6,62.3,14,3,8,1,1.55,0,0,1,2,2,4,2
1152,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1.38,-2,2,1,3,2,4,1
1153,3,3,1,1,21.2,5.6,62.3,14,3,7,0,1.55,0,1,1,1,2,4,2
1154,3,3,1,1,21.2,5.6,62.3,14,3,8,1,1.52,0,0,0,-2,-2,4,2
1155,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1.24,0,1,1,2,3,4,2
1156,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1.66,0,1,1,3,2,4,2
1157,3,3,1,1,21.2,5.6,62.3,14,3,8,0,1.33,0,0,1,3,2,4,2
1158,3,3,1,1,21.2,5.6,62.3,14,3,7,0,1.46,0,1,1,2,2,1,2
1159,3,3,1,1,21.2,5.6,62.3,14,3,8,1,1.3,0,1,0,-3,-2,1,2
1160,3,3,1,1,21.2,5.6,62.3,14,3,10,0,1.27,0,0,1,2,2,4,2
1161,3,3,1,1,21.2,5.6,62.3,14,3,9,0,1.44,0,0,1,2,2,4,2
1162,3,3,1,1,21.2,5.6,62.3,14,3,9,1,1.52,0,0,1,3,3,4,2
1163,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1.58,0,0,0,2,2,4,2
1164,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.02,0,0,1,2,2,4,2
1165,3,3,1,2,21.2,5.6,61.4,14,4,11,0,1.13,-1,1,1,3,2,4,2
1166,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1.33,-1,1,1,2,3,1,3
1167,3,3,1,2,21.2,5.6,61.4,14,4,9,0,1.52,-1,1,1,2,2,4,2
1168,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1.02,0,0,1,2,2,4,2
1169,3,3,1,2,21.2,5.6,61.4,14,4,9,0,1.36,-1,1,1,2,2,4,3
1170,3,3,1,2,21.2,5.6,61.4,14,4,10,0,1.72,0,1,1,3,3,4,3
1171,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.52,-1,1,1,1,2,4,2
1172,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.19,0,0,1,2,2,4,2
1173,3,3,1,2,21.2,5.6,61.4,14,4,9,0,1.69,-1,1,1,2,3,4,1
1174,3,3,1,2,21.2,5.6,61.4,14,4,10,0,1.19,0,0,1,3,3,4,2
1175,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.08,0,1,1,2,2,4,2
1176,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1.41,0,1,1,2,2,4,2
1177,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.55,-1,2,1,2,2,4,2
1178,3,3,1,2,21.2,5.6,61.4,14,4,10,0,1.55,0,0,1,2,2,4,2
1179,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1.02,0,0,0,2,2,1,2
1180,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1.41,0,0,1,2,3,1,2
1181,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.41,-1,1,1,3,3,4,1
1182,3,3,1,2,21.2,5.6,61.4,14,4,11,0,1.19,-2,2,1,2,1,4,2
1183,3,3,1,2,21.2,5.6,61.4,14,4,10,0,1.69,0,0,1,2,1,4,2
1184,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.55,0,0,1,3,3,1,2
1185,3,3,1,2,21.2,5.6,61.4,14,4,11,0,1.36,0,1,1,3,3,4,2
1186,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.24,0,0,1,3,3,4,2
1187,3,3,1,2,21.2,5.6,61.4,14,4,11,0,1.19,0,0,0,1,2,3,2
1188,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.55,0,0,1,3,3,4,2
1189,3,3,1,2,21.2,5.6,61.4,14,4,11,0,1.55,0,0,1,2,2,4,2
1190,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.55,-1,1,1,1,1,4,3
1191,3,3,1,2,21.2,5.6,61.4,14,4,10,0,1.55,-1,1,1,2,3,4,2
1192,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1.38,0,1,1,2,2,4,2
1193,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1.55,-2,1,1,2,3,4,3
1194,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.55,-1,1,1,2,2,4,2
1195,3,3,1,2,21.2,5.6,61.4,14,4,9,1,1.72,-1,1,1,2,2,4,2
1196,3,3,1,2,21.2,5.6,61.4,14,4,11,1,1.52,0,0,1,3,3,3,2
1197,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.19,0,1,1,3,2,4,1
1198,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.77,0,0,1,3,3,4,2
1199,3,3,1,2,21.2,5.6,61.4,14,4,9,0,1.55,0,0,1,3,3,1,2
1200,3,3,1,2,21.2,5.6,61.4,14,4,9,0,1.55,0,1,1,3,3,3,1
1201,3,3,1,2,21.2,5.6,61.4,14,4,10,0,1.63,0,0,1,2,3,4,2
1202,3,3,1,2,21.2,5.6,61.4,14,4,9,0,1.52,-1,2,1,3,3,4,2
1203,3,3,1,2,21.2,5.6,61.4,14,4,9,0,1.69,0,0,0,1,2,4,2
1204,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.02,0,0,1,3,3,4,2
1205,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.02,0,0,1,2,2,3,2
1206,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.77,0,0,1,2,2,1,2
1207,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.52,-1,1,1,2,2,4,2
1208,3,3,1,2,21.2,5.6,61.4,14,4,10,0,1.77,-1,1,1,2,1,4,2
1209,3,3,1,2,21.2,5.6,61.4,14,4,10,0,1.55,0,0,1,3,3,4,2
1210,3,3,1,2,21.2,5.6,61.4,14,4,10,1,1.55,-1,1,1,3,2,4,2
1211,3,3,1,2,21.2,5.6,60.9,14,5,11,1,1.55,0,0,1,2,1,1,2
1212,3,3,1,2,21.2,5.6,60.9,14,5,10,0,1.55,0,0,1,2,2,4,2
1213,3,3,1,2,21.2,5.6,60.9,14,5,10,0,1.55,-1,1,1,2,1,4,2
1214,3,3,1,2,21.2,5.6,60.9,14,5,11,1,1.55,0,0,1,3,2,4,2
1215,3,3,1,2,21.2,5.6,60.9,14,5,11,1,1.55,0,0,1,2,3,4,2
1216,3,3,1,2,21.2,5.6,60.9,14,5,10,0,1.55,0,0,1,2,2,1,2
1217,3,3,1,2,21.2,5.6,60.9,14,5,11,0,1.16,-2,1,1,3,2,3,2
1218,3,3,1,2,21.2,5.6,60.9,14,5,11,0,1.52,0,0,1,3,2,4,2
1219,3,3,1,2,21.2,5.6,60.9,14,5,11,0,1.19,0,0,1,3,2,1,2
1220,3,3,1,2,21.2,5.6,60.9,14,5,10,1,1.33,0,1,1,3,3,4,2
1221,3,3,1,2,21.2,5.6,60.9,14,5,12,1,1.55,-1,1,1,1,2,1,3
1222,3,3,1,2,21.2,5.6,60.9,14,5,11,0,1.38,0,0,1,3,3,4,2
1223,3,3,1,2,21.2,5.6,60.9,14,5,10,0,1.33,-1,1,1,2,2,4,2
1224,3,3,1,2,21.2,5.6,60.9,14,5,11,0,1.91,-1,0,1,1,1,4,2
1225,3,3,1,2,21.2,5.6,60.9,14,5,10,1,1.69,0,0,1,3,2,1,2
1226,3,3,1,2,21.2,5.6,60.9,14,5,12,0,1.19,-1,0,1,1,1,4,2
1227,3,3,1,2,21.2,5.6,60.9,14,5,10,1,1.33,-1,1,1,3,2,4,1
1228,3,3,1,2,21.2,5.6,60.9,14,5,10,0,1.55,0,0,1,3,1,4,2
1229,3,3,1,2,21.2,5.6,60.9,14,5,11,0,1.55,0,1,1,2,2,4,2
1230,3,3,1,2,21.2,5.6,60.9,14,5,11,1,1.55,0,2,1,2,3,3,2
1231,3,3,1,2,21.2,5.6,60.9,14,5,11,0,1.38,-1,1,1,2,2,4,2
1232,3,3,1,2,21.2,5.6,60.9,14,5,11,1,1.55,0,2,1,2,2,4,2
1233,3,3,1,2,21.2,5.6,60.9,14,5,10,1,1.41,0,2,1,2,1,1,2
1234,3,3,1,2,21.2,5.6,60.9,14,5,10,1,1.38,0,0,1,3,2,4,2
1235,3,3,1,2,21.2,5.6,60.9,14,5,11,1,1.24,0,0,1,2,2,1,2
1236,3,3,1,2,21.2,5.6,60.9,14,5,11,0,1.24,0,0,1,3,3,1,2
1237,3,3,1,2,21.2,5.6,60.9,14,5,10,0,1.55,0,1,1,1,2,4,2
1238,3,3,1,2,21.2,5.6,60.9,14,5,11,1,1.36,0,0,1,3,3,4,2
1239,3,3,1,2,21.2,5.6,60.9,14,5,10,0,1.33,0,0,1,3,3,4,2
1240,3,3,1,2,21.2,5.6,60.9,14,5,10,0,1.57,0,0,1,3,3,4,3
1241,3,3,1,2,21.2,5.6,60.9,14,5,10,1,1.69,0,1,1,2,2,4,2
1242,3,3,1,2,21.2,5.6,60.9,14,5,9,1,1.24,0,0,1,2,2,4,2
1243,3,3,1,2,21.2,5.6,60.9,14,5,10,1,1.69,0,0,1,2,1,4,2
1244,3,3,1,2,21.2,5.6,60.9,14,5,11,1,1.19,0,1,1,2,2,1,2
1245,3,3,1,2,21.2,5.6,60.9,14,5,11,0,1.38,-1,1,1,2,2,1,2
1246,3,3,1,2,21.2,5.6,60.9,14,5,10,0,1.33,0,0,1,3,2,4,2
1247,3,3,1,2,21.2,5.6,60.9,14,5,11,0,1.52,-1,1,1,1,2,4,2
1248,3,3,1,2,21.2,5.6,60.9,14,5,10,0,1.55,0,0,1,2,2,4,2
1249,3,3,1,2,21.2,5.6,60.9,14,5,10,1,1.55,0,1,1,2,2,1,2
1250,3,3,1,2,21.2,5.6,60.9,14,5,12,0,1.38,-1,1,1,1,2,4,2
1251,3,3,1,2,21.2,5.6,60.9,14,5,10,0,1.19,0,1,1,3,2,4,2
1252,3,3,1,2,21.2,5.6,60.9,14,5,11,0,1.69,0,0,1,2,3,1,2
1253,3,3,1,2,21.2,5.6,60.9,14,5,11,1,1.55,0,0,1,2,3,4,2
1254,3,3,1,2,21.2,5.6,60.9,14,5,10,0,1.33,0,1,1,2,2,4,2
1255,3,3,1,2,21.2,5.6,60.9,14,5,11,0,1.69,-1,1,1,2,2,4,2
1256,3,3,1,2,21.2,5.6,60.9,14,5,10,1,1.19,-1,2,1,2,2,4,2
1257,4,3,1,1,21.2,5.6,64,14,3,7,1,1.55,-2,2,0,-1,1,1,2
1258,4,3,1,1,17.6,8.4,64,14.1,3,8,1,1.69,0,0,1,2,2,4,2
1259,4,3,1,1,17.6,8.4,64,14.1,3,9,1,1.33,-2,2,1,3,3,4,2
1260,4,3,1,1,17.6,8.4,64,14.1,3,7,0,1.69,-1,2,1,1,2,4,2
1261,4,3,1,1,17.6,8.4,64,14.1,3,9,1,1.69,-1,2,1,3,3,1,2
1262,4,3,1,1,17.6,8.4,64,14.1,3,8,0,1.66,0,0,1,2,2,1,2
1263,4,3,1,1,17.6,8.4,64,14.1,3,8,0,1.52,-2,2,1,2,1,1,2
1264,4,3,1,1,17.6,8.4,64,14.1,3,9,1,1.69,-1,1,1,2,2,4,2
1265,4,3,1,1,17.6,8.4,64,14.1,3,9,0,1.44,0,0,1,3,3,4,2
1266,4,3,1,1,17.6,8.4,64,14.1,3,8,0,1.46,0,1,1,3,3,4,2
1267,4,3,1,1,17.6,8.4,64,14.1,3,9,1,1.49,0,1,1,3,3,4,2
1268,4,3,1,1,17.6,8.4,64,14.1,3,8,1,1.69,-1,2,1,3,2,4,2
1269,4,3,1,1,17.6,8.4,64,14.1,3,8,0,1.55,0,0,1,3,3,4,2
1270,4,3,1,1,17.6,8.4,64,14.1,3,7,0,1.69,0,0,1,3,2,4,2
1271,4,3,1,1,17.6,8.4,64,14.1,3,9,1,1.67,1,2,0,3,3,4,3
1272,4,3,1,1,17.6,8.4,64,14.1,3,8,1,1.38,0,0,1,2,3,4,2
1273,4,3,1,1,17.6,8.4,64,14.1,3,9,1,1.38,-1,1,1,2,2,4,2
1274,4,3,1,1,17.6,8.4,64,14.1,3,9,1,1.69,-1,1,1,3,3,4,2
1275,4,3,1,1,17.6,8.4,64,14.1,3,9,0,1.52,0,0,1,2,2,4,2
1276,4,3,1,1,17.6,8.4,64,14.1,3,9,0,1.55,0,1,1,2,3,1,2
1277,4,3,1,1,17.6,8.4,64,14.1,3,10,0,1.55,-2,2,1,3,2,4,2
1278,4,3,1,1,17.6,8.4,64,14.1,3,9,1,1.16,0,1,1,2,3,4,2
1279,4,3,1,1,17.6,8.4,64,14.1,3,9,1,1.52,-1,1,1,2,2,4,2
1280,4,3,1,1,17.6,8.4,64,14.1,3,10,0,1.69,0,1,1,2,2,4,2
1281,4,3,1,1,17.6,8.4,64,14.1,3,8,1,1.69,0,0,1,1,2,1,2
1282,4,3,1,1,17.6,8.4,64,14.1,3,7,0,1.55,0,1,1,2,3,4,2
1283,4,3,1,1,17.6,8.4,64,14.1,3,9,1,1.69,-2,2,1,2,3,4,2
1284,4,3,1,1,17.6,8.4,64,14.1,3,8,1,1.55,-1,2,1,2,3,4,2
1285,4,3,1,1,17.6,8.4,64,14.1,3,9,0,1.69,-1,1,1,2,1,1,2
1286,4,3,1,1,17.6,8.4,64,14.1,3,9,1,1.33,0,0,1,3,3,4,2
1287,4,3,1,1,17.6,8.4,64,14.1,3,10,1,1.55,-1,1,1,2,3,4,2
1288,4,3,1,1,17.6,8.4,64,14.1,3,8,0,1.69,0,0,1,2,2,4,2
1289,4,3,1,1,17.6,8.4,64,14.1,3,9,1,1.5,-1,2,1,2,3,4,2
1290,4,3,1,1,17.6,8.4,64,14.1,3,8,0,1.55,0,1,1,2,3,4,2
1291,4,3,1,1,17.6,8.4,64,14.1,3,10,0,1.24,0,1,1,3,2,3,2
1292,4,3,1,1,17.6,8.4,64,14.1,3,8,1,1.69,0,1,1,3,2,4,2
1293,4,3,1,1,17.6,8.4,64,14.1,3,9,1,1.5,0,1,1,3,3,1,2
1294,4,3,1,1,17.6,8.4,64,14.1,3,9,0,1.52,-1,2,1,2,2,1,2
1295,4,3,1,1,17.6,8.4,64,14.1,3,7,1,1.77,0,2,1,3,2,4,2
1296,4,3,1,1,17.6,8.4,64,14.1,3,8,1,1.52,-1,1,1,3,3,3,2
1297,4,3,1,1,17.6,8.4,64,14.1,3,9,0,1.33,0,0,1,3,3,4,2
1298,4,3,1,1,17.6,8.4,64,14.1,3,9,0,1.63,0,0,1,2,2,4,2
1299,4,3,1,2,17.6,8.4,62.2,14.1,4,10,0,1.72,0,1,1,3,3,4,1
1300,4,3,1,2,17.6,8.4,62.2,14,4,10,1,1.55,0,0,1,1,1,4,2
1301,4,3,1,2,17.6,8.4,62.2,14,4,9,1,1.41,-1,1,1,3,3,4,3
1302,4,3,1,2,17.6,8.4,62.2,14,4,9,1,1.55,0,1,1,3,3,4,2
1303,4,3,1,2,17.6,8.4,62.2,14,4,10,1,1.72,-1,1,1,3,3,4,2
1304,4,3,1,2,17.6,8.4,62.2,14,4,10,1,1.55,-1,1,1,3,3,4,2
1305,4,3,1,2,17.6,8.4,62.2,14,4,9,0,1.52,-1,1,1,2,3,4,2
1306,4,3,1,2,17.6,8.4,62.2,14,4,10,0,1.69,0,0,1,3,2,4,2
1307,4,3,1,2,17.6,8.4,62.2,14,4,10,1,1.32,-1,1,1,2,2,4,2
1308,4,3,1,2,17.6,8.4,62.2,14,4,11,0,1.74,-2,2,1,2,3,4,2
1309,4,3,1,2,17.6,8.4,62.2,14,4,10,0,1.55,-1,1,1,2,2,4,2
1310,4,3,1,2,17.6,8.4,62.2,14,4,10,1,1.3,0,1,1,3,2,4,2
1311,4,3,1,2,17.6,8.4,62.2,14,4,9,1,1.5,0,0,1,3,2,4,2
1312,4,3,1,2,17.6,8.4,62.2,14,4,9,0,1.63,0,0,1,2,2,4,2
1313,4,3,1,2,17.6,8.4,62.2,14,4,9,1,1.72,0,0,1,3,3,4,2
1314,4,3,1,2,17.6,8.4,62.2,14,4,9,0,1.33,-1,1,1,2,2,4,2
1315,4,3,1,2,17.6,8.4,62.2,14,4,9,0,1.55,0,0,1,3,3,4,2
1316,4,3,1,2,17.6,8.4,62.2,14,4,10,0,1.69,-1,1,1,2,3,4,2
1317,4,3,1,2,17.6,8.4,62.2,14,4,10,1,1.55,0,0,1,3,3,1,2
1318,4,3,1,2,17.6,8.4,62.2,14,4,9,1,1.32,0,1,1,2,2,4,2
1319,4,3,1,2,17.6,8.4,62.2,14,4,10,0,1.49,0,0,1,2,2,4,2
1320,4,3,1,2,17.6,8.4,62.2,14,4,10,1,1.19,0,0,1,3,2,4,2
1321,4,3,1,2,17.6,8.4,62.2,14,4,10,1,1.41,0,1,1,2,2,4,2
1322,4,3,1,2,17.6,8.4,62.2,14,4,9,1,1.19,-1,1,1,2,2,1,2
1323,4,3,1,2,17.6,8.4,62.2,14,4,10,1,1.52,0,1,1,3,3,4,2
1324,4,3,1,2,17.6,8.4,62.2,14,4,11,0,1.55,0,1,1,2,2,4,2
1325,4,3,1,2,17.6,8.4,62.2,14,4,10,1,1.55,0,1,1,3,2,1,2
1326,4,3,1,2,17.6,8.4,62.2,14,4,11,0,1.19,-1,1,1,2,1,4,2
1327,4,3,1,2,17.6,8.4,62.2,14,4,10,1,1.55,0,1,1,3,2,4,2
1328,4,3,1,2,17.6,8.4,62.2,14,4,10,1,1.55,0,0,1,3,3,4,2
1329,4,3,1,2,17.6,8.4,62.2,14,4,10,0,1.55,1,0,1,2,2,4,2
1330,4,3,1,2,17.6,8.4,62.2,14,4,10,0,1.69,1,0,1,3,3,4,2
1331,4,3,1,2,17.6,8.4,62.2,14,4,10,1,1.69,1,-1,0,3,2,4,2
1332,4,3,1,2,17.6,8.4,62.2,14,4,9,1,1.38,-1,1,1,2,2,4,2
1333,4,3,1,2,17.6,8.4,62.2,14,4,11,1,1.54,0,1,1,3,3,3,2
1334,4,3,1,2,17.6,8.4,62.2,14,4,9,1,1.41,0,0,1,3,2,1,2
1335,4,3,1,2,17.6,8.4,62.2,14,4,10,1,1.38,-1,2,1,2,1,1,2
1336,4,3,1,2,17.6,8.4,62.2,14,4,10,1,1.77,0,0,1,2,2,1,2
1337,4,3,1,2,17.6,8.4,62.2,14,4,11,0,1.69,0,0,1,3,3,4,2
1338,4,3,1,2,17.6,8.4,62.2,14,4,9,1,1.41,0,1,1,3,2,4,2
1339,4,3,1,2,17.6,8.4,62.2,14,4,10,1,1.27,0,0,1,2,2,4,2
1340,4,3,1,2,17.6,8.4,62.2,14,4,10,0,1.38,0,0,1,3,3,4,2
1341,4,3,1,2,17.6,8.4,62.2,14,4,9,1,1.69,-1,1,1,2,2,4,2
1342,4,3,1,2,17.6,8.4,69.9,14,5,10,0,1.69,0,0,1,2,3,4,2
1343,4,3,1,2,17.6,8.4,69.9,13.4,5,11,1,1.11,0,0,1,2,2,4,2
1344,4,3,1,2,17.6,8.4,69.9,13.4,5,11,1,1.69,0,0,1,1,2,4,2
1345,4,3,1,2,17.6,8.4,69.9,13.4,5,11,0,1.08,0,1,1,2,2,4,2
1346,4,3,1,2,17.6,8.4,69.9,13.4,5,10,0,1.33,0,0,1,2,2,4,2
1347,4,3,1,2,17.6,8.4,69.9,13.4,5,10,1,1.11,0,0,1,2,2,4,2
1348,4,3,1,2,17.6,8.4,69.9,13.4,5,10,1,1.69,-1,1,1,2,2,4,2
1349,4,3,1,2,17.6,8.4,69.9,13.4,5,10,1,1.19,0,0,1,2,2,4,2
1350,4,3,1,2,17.6,8.4,69.9,13.4,5,9,0,1.27,-1,1,1,2,2,4,2
1351,4,3,1,2,17.6,8.4,69.9,13.4,5,9,0,1.55,-1,1,1,2,1,4,2
1352,4,3,1,2,17.6,8.4,69.9,13.4,5,10,0,1.16,0,1,1,2,2,4,2
1353,4,3,1,2,17.6,8.4,69.9,13.4,5,11,0,1.02,0,1,1,2,3,4,2
1354,4,3,1,2,17.6,8.4,69.9,13.4,5,10,1,1.18,-1,2,1,2,1,4,2
1355,4,3,1,2,17.6,8.4,69.9,13.4,5,9,1,1.44,0,0,1,2,1,1,2
1356,4,3,1,2,17.6,8.4,69.9,13.4,5,10,1,1.11,0,1,1,2,2,2,2
1357,4,3,1,2,17.6,8.4,69.9,13.4,5,9,0,1.63,0,1,1,2,2,4,2
1358,4,3,1,2,17.6,8.4,69.9,13.4,5,9,1,1.3,0,1,1,2,2,1,2
1359,4,3,1,2,17.6,8.4,69.9,13.4,5,10,0,1.13,0,1,1,2,2,4,2
1360,4,3,1,2,17.6,8.4,69.9,13.4,5,9,0,1.69,0,0,1,2,2,4,2
1361,4,3,1,2,17.6,8.4,69.9,13.4,5,10,0,1.55,0,0,1,2,2,4,2
1362,4,3,1,2,17.6,8.4,69.9,13.4,5,11,1,1.49,0,0,1,2,2,4,1
1363,4,3,1,2,17.6,8.4,69.9,13.4,5,10,1,1.52,-1,1,1,2,2,4,2
1364,4,3,1,2,17.6,8.4,69.9,13.4,5,10,1,1.41,-1,1,1,2,2,4,1
1365,4,3,1,2,17.6,8.4,69.9,13.4,5,9,0,1.55,0,1,1,2,2,4,2
1366,4,3,1,2,17.6,8.4,69.9,13.4,5,10,1,1.55,0,1,1,2,1,4,2
1367,4,3,1,2,17.6,8.4,69.9,13.4,5,11,1,1.63,-1,2,0,2,2,4,2
1368,4,3,1,2,17.6,8.4,69.9,13.4,5,12,0,1.08,0,1,1,1,1,4,2
1369,4,3,1,2,17.6,8.4,69.9,13.4,5,10,0,1.61,-1,2,1,3,2,4,2
1370,4,3,1,2,17.6,8.4,69.9,13.4,5,10,1,1.11,0,1,1,2,3,4,2
1371,4,3,1,2,17.6,8.4,69.9,13.4,5,11,1,1.74,0,0,1,2,1,4,2
1372,4,3,1,2,17.6,8.4,69.9,13.4,5,10,0,1.33,-1,1,1,1,2,1,2
1373,4,3,1,2,17.6,8.4,69.9,13.4,5,10,0,1.52,-1,1,1,1,1,4,2
1374,4,3,1,2,17.6,8.4,69.9,13.4,5,10,1,1.74,0,0,1,2,2,4,2
1375,4,3,1,2,17.6,8.4,69.9,13.4,5,10,1,1.44,0,0,1,2,2,1,2
1376,4,3,1,2,17.6,8.4,69.9,13.4,5,10,1,1.38,-1,2,1,2,3,4,2
1377,4,3,1,2,17.6,8.4,69.9,13.4,5,10,0,1.52,0,0,1,2,3,4,2
1378,4,3,1,2,17.6,8.4,69.9,13.4,5,11,0,1.33,0,1,1,3,3,4,2
1379,4,3,1,2,17.6,8.4,69.9,13.4,5,10,1,1.46,0,1,1,2,2,4,2
1380,4,3,1,2,17.6,8.4,69.9,13.4,5,10,1,1.55,0,0,1,2,2,1,2
1381,4,3,1,2,17.6,8.4,69.9,13.4,5,11,0,1.33,0,1,1,3,3,4,2
1382,4,3,1,2,17.6,8.4,69.9,13.4,5,10,1,1.46,0,1,1,2,2,4,2
1383,4,3,1,2,17.6,8.4,69.9,13.4,5,10,1,1.55,0,0,1,2,2,1,2
1384,4,3,1,2,17.6,8.4,69.9,13.4,5,10,0,1.5,0,1,1,2,2,4,2
1385,4,3,1,2,17.6,8.4,69.9,13.4,5,9,0,1.69,0,1,1,2,2,1,2
1386,1,4,1,3,22.4,4.7,72,13.4,3,10,1,1.69,-1,1,1,2,1,4,2
1387,1,4,1,3,22.4,4.7,72,14.5,3,8,1,1.5,0,0,1,3,1,4,1
1388,1,4,1,3,22.4,4.7,72,14.5,3,9,1,1.66,0,1,1,2,2,1,1
1389,1,4,1,3,22.4,4.7,72,14.5,3,9,1,1.5,0,0,1,3,3,4,2
1390,1,4,1,3,22.4,4.7,72,14.5,3,9,1,1.69,0,0,1,3,3,4,2
1391,1,4,1,3,22.4,4.7,72,14.5,3,8,1,1.5,0,1,1,2,2,4,2
1392,1,4,1,3,22.4,4.7,72,14.5,3,9,1,1.36,-1,1,1,2,1,1,2
1393,1,4,1,3,22.4,4.7,72,14.5,3,8,1,1.69,0,0,1,3,2,1,2
1394,1,4,1,3,22.4,4.7,72,14.5,3,8,1,1.5,0,1,1,2,2,4,2
1395,1,4,1,3,22.4,4.7,72,14.5,3,9,1,1.69,-1,1,1,2,2,4,2
1396,1,4,1,3,22.4,4.7,72,14.5,3,10,1,1.69,0,0,1,3,2,4,2
1397,1,4,1,3,22.4,4.7,72,14.5,3,10,1,1.69,0,0,1,2,1,1,2
1398,1,4,1,3,22.4,4.7,72,14.5,3,9,0,1.33,-1,2,1,2,2,4,2
1399,1,4,1,3,22.4,4.7,72,14.5,3,9,0,1.33,-2,2,1,2,2,4,2
1400,1,4,1,3,22.4,4.7,72,14.5,3,8,0,1.71,1,0,1,3,3,1,2
1401,1,4,1,3,22.4,4.7,72,14.5,3,9,0,1.36,0,1,1,2,2,4,2
1402,1,4,1,3,22.4,4.7,72,14.5,3,8,1,1.5,0,1,1,2,2,1,1
1403,1,4,1,3,22.4,4.7,72,14.5,3,9,1,1.55,0,1,1,2,2,1,2
1404,1,4,1,3,22.4,4.7,72,14.5,3,9,0,1.33,-1,2,1,2,1,4,2
1405,1,4,1,3,22.4,4.7,72,14.5,3,8,1,1.55,-1,1,1,2,2,4,2
